ticker,timestamp,open,high,low,close,volume
MSFT,1789513200,498.51,498.7,498.5,498.52,1354
MSFT,1789514100,498.54,498.62,498.16,498.16,1170
MSFT,1789515000,498.3,498.7,498.22,498.7,3606
MSFT,1789515900,498.48,498.8,498.2,498.8,3074
GOOGL,1788940800,339.19,339.7,338.37,338.66,49443
GOOGL,1788941700,338.68,338.68,338.39,338.66,10146
GOOGL,1788942600,338.51,338.76,338.37,338.37,8753
GOOGL,1788943500,338.58,338.75,338.35,338.4,7288
GOOGL,1788944400,338.4,338.61,338.23,338.31,15687
GOOGL,1788945300,338.29,338.4,338.15,338.35,9647
GOOGL,1788946200,338.26,338.27,337.77,337.77,8647
GOOGL,1788947100,337.85,337.88,336.0,336.19,24718
GOOGL,1788948000,336.12,336.31,335.26,335.3,32940
GOOGL,1788948900,335.5,336.03,334.25,334.5,30710
GOOGL,1788949800,334.5,335.29,334.2,334.99,24201
GOOGL,1788950700,334.97,335.29,334.68,334.68,31623
GOOGL,1788951600,334.85,335.0,333.33,333.64,125611
GOOGL,1788952500,333.5,333.6,330.8,332.7,287875
GOOGL,1788953400,332.56,332.8,330.98,331.0,183731
GOOGL,1788954300,331.01,331.37,330.3,330.85,249117
GOOGL,1788955200,330.86,331.23,329.72,330.0,215219
GOOGL,1788956100,330.0,331.09,329.96,330.97,135059
GOOGL,1788957000,330.92,331.48,330.73,331.4,75832
GOOGL,1788957900,331.44,332.0,331.43,331.6,74578
GOOGL,1788958800,331.6,331.92,330.7,330.82,101086
GOOGL,1788959700,330.77,331.84,330.29,331.76,248565
GOOGL,1788960600,331.65,331.85,328.15,329.15,3757206
GOOGL,1788961500,329.17,329.77,328.47,329.38,1840518
GOOGL,1788962400,329.53,330.5,327.9,330.41,2119587
GOOGL,1788963300,330.4,331.24,329.91,330.88,1236449
GOOGL,1788964200,330.83,330.85,329.5,330.22,1082985
GOOGL,1788965100,330.2,330.66,329.55,329.62,728271
GOOGL,1788966000,329.68,329.72,327.99,328.15,1117517
GOOGL,1788966900,328.18,329.46,328.15,329.03,761439
GOOGL,1788967800,329.03,329.71,328.99,329.35,586533
GOOGL,1788968700,329.35,330.17,329.32,329.55,572386
GOOGL,1788969600,329.56,329.74,329.0,329.4,608846
GOOGL,1788970500,329.4,329.7,329.13,329.54,423189
GOOGL,1788971400,329.54,329.79,329.42,329.69,901439
GOOGL,1788972300,329.72,330.28,329.59,330.13,397190
GOOGL,1788973200,330.11,331.01,330.1,330.94,578887
GOOGL,1788974100,330.93,331.71,330.91,331.13,579291
GOOGL,1788975000,331.13,331.56,330.8,330.87,463978
GOOGL,1788975900,330.86,330.94,330.58,330.64,409249
GOOGL,1788976800,330.64,330.69,330.15,330.37,345578
GOOGL,1788977700,330.38,330.67,330.23,330.46,310945
GOOGL,1788978600,330.46,330.69,329.87,330.48,496154
GOOGL,1788979500,330.49,330.56,330.22,330.36,338284
GOOGL,1788980400,330.34,330.83,330.2,330.55,412292
GOOGL,1788981300,330.54,331.56,330.31,331.28,574176
GOOGL,1788982200,331.28,331.28,330.21,330.7,666458
GOOGL,1788983100,330.7,330.87,330.12,330.66,2191152
GOOGL,1788984000,330.65,331.05,330.59,330.93,3093503
GOOGL,1788984900,330.89,331.03,330.65,330.92,29577
GOOGL,1788985800,330.93,331.4,330.87,331.25,16559
GOOGL,1788986700,331.14,331.28,331.08,331.15,33631
GOOGL,1788987600,331.15,331.28,331.11,331.28,7625
GOOGL,1788988500,331.19,331.3,331.14,331.14,8729
GOOGL,1788989400,331.1,331.21,331.08,331.16,5767
GOOGL,1788990300,331.11,331.2,330.94,331.01,23361
GOOGL,1788991200,330.99,331.2,330.84,331.0,14473
GOOGL,1788992100,330.95,331.1,330.95,331.0,14239
GOOGL,1788993000,330.97,331.08,330.9,331.03,6120
GOOGL,1788993900,331.05,331.09,330.9,330.98,12932
GOOGL,1788994800,330.95,330.98,330.9,330.93,4844
GOOGL,1788995700,330.9,331.1,330.9,331.01,5956
GOOGL,1788996600,331.04,331.06,330.87,330.88,10181
GOOGL,1788997500,330.87,330.99,330.79,330.85,9532
GOOGL,1789027200,331.22,331.78,331.0,331.61,75829
GOOGL,1789028100,331.67,331.67,331.35,331.4,2989
GOOGL,1789029000,331.38,331.48,331.33,331.39,2935
GOOGL,1789029900,331.3,331.3,331.0,331.07,8681
GOOGL,1789030800,331.19,331.29,331.05,331.24,3870
GOOGL,1789031700,331.29,331.29,331.0,331.07,4669
GOOGL,1789032600,331.06,331.06,330.76,330.83,10928
GOOGL,1789033500,330.81,330.99,330.65,330.68,17016
GOOGL,1789034400,330.65,330.7,330.65,330.67,8576
GOOGL,1789035300,330.67,332.41,330.6,331.1,24840
GOOGL,1789036200,331.39,331.84,331.02,331.65,11285
GOOGL,1789037100,331.65,331.98,331.51,331.88,14605
GOOGL,1789038000,331.67,331.67,331.28,331.35,21996
GOOGL,1789038900,331.46,331.56,331.33,331.56,10213
GOOGL,1789039800,331.56,332.3,331.54,331.71,26293
GOOGL,1789040700,331.7,331.94,330.86,330.98,27797
GOOGL,1789041600,330.98,331.3,330.0,330.75,47002
GOOGL,1789042500,330.7,330.73,330.07,330.3,22252
GOOGL,1789043400,330.08,330.65,328.8,329.2,1932795
GOOGL,1789044300,329.23,329.3,328.05,328.05,69449
GOOGL,1789045200,328.22,329.0,328.0,328.57,55729
GOOGL,1789046100,328.74,329.15,327.76,328.39,57841
GOOGL,1789047000,328.23,330.45,327.74,328.78,1666755
GOOGL,1789047900,328.81,329.36,328.08,328.15,752791
GOOGL,1789048800,328.17,329.46,328.05,329.18,697326
GOOGL,1789049700,329.18,331.2,328.88,330.75,832236
GOOGL,1789050600,330.76,331.7,330.65,330.92,749397
GOOGL,1789051500,330.89,331.38,330.71,331.18,635051
GOOGL,1789052400,331.19,331.33,330.41,330.68,551673
GOOGL,1789053300,330.68,330.95,329.9,329.99,456406
GOOGL,1789054200,329.96,330.52,329.33,330.36,471060
GOOGL,1789055100,330.35,330.79,329.74,329.9,777693
GOOGL,1789056000,329.9,330.77,329.87,330.27,381762
GOOGL,1789056900,330.21,331.01,330.14,330.56,449155
GOOGL,1789057800,330.55,331.32,330.3,331.21,463520
GOOGL,1789058700,331.2,332.0,331.2,331.86,470312
GOOGL,1789059600,331.87,332.2,330.96,331.67,394126
GOOGL,1789060500,331.67,332.4,331.58,331.78,460000
GOOGL,1789061400,331.78,332.04,331.3,331.98,280123
GOOGL,1789062300,332.0,332.17,331.67,331.81,252970
GOOGL,1789063200,331.78,332.29,331.54,332.12,355228
GOOGL,1789064100,332.11,332.17,331.72,331.77,294071
GOOGL,1789065000,331.76,332.14,331.64,332.01,330094
GOOGL,1789065900,332.01,332.55,331.64,332.06,427003
GOOGL,1789066800,332.04,332.83,331.92,332.7,402471
GOOGL,1789067700,332.7,332.78,332.19,332.42,399578
GOOGL,1789068600,332.41,333.11,332.21,333.11,614132
GOOGL,1789069500,333.12,333.23,332.47,332.67,1639064
GOOGL,1789070400,332.6,332.69,332.19,332.5,629956
GOOGL,1789071300,332.35,332.62,332.09,332.21,22129
GOOGL,1789072200,332.22,332.39,332.05,332.21,7407
GOOGL,1789073100,332.37,332.38,332.1,332.15,5996
GOOGL,1789074000,332.6,332.6,332.14,332.17,6877
GOOGL,1789074900,332.15,332.17,331.6,331.6,11110
GOOGL,1789075800,331.64,331.74,331.35,331.36,498562
GOOGL,1789076700,331.34,331.94,331.32,331.65,10330
GOOGL,1789077600,331.8,331.89,331.68,331.68,3718
GOOGL,1789078500,331.71,331.88,331.52,331.75,2876
GOOGL,1789079400,331.75,331.75,331.5,331.65,4230
GOOGL,1789080300,331.51,331.85,331.51,331.7,6089
GOOGL,1789081200,331.85,331.85,331.68,331.71,4870
GOOGL,1789082100,331.72,331.74,331.49,331.7,6035
GOOGL,1789083000,331.76,331.76,331.5,331.65,2667
GOOGL,1789083900,331.66,331.7,331.0,331.04,18986
GOOGL,1789113600,332.65,333.29,331.03,332.99,93417
GOOGL,1789114500,333.0,333.69,333.0,333.3,11537
GOOGL,1789115400,333.39,333.68,333.39,333.67,6533
GOOGL,1789116300,333.61,334.18,333.61,334.0,6177
GOOGL,1789117200,334.19,334.2,333.76,333.9,9581
GOOGL,1789118100,333.86,333.93,333.74,333.74,4169
GOOGL,1789119000,333.85,333.85,333.5,333.62,4509
GOOGL,1789119900,333.6,333.98,333.59,333.98,5651
GOOGL,1789120800,333.81,334.0,333.74,333.74,5415
GOOGL,1789121700,333.81,333.84,333.72,333.84,3369
GOOGL,1789122600,333.85,334.2,333.85,334.19,11776
GOOGL,1789123500,334.15,334.33,334.15,334.19,8931
GOOGL,1789124400,334.17,334.49,333.98,334.41,47326
GOOGL,1789125300,334.43,334.68,334.16,334.68,13944
GOOGL,1789126200,334.7,334.86,334.37,334.37,26985
GOOGL,1789127100,334.41,334.61,334.17,334.38,15985
GOOGL,1789128000,334.18,334.25,333.36,333.8,22400
GOOGL,1789128900,333.81,334.32,333.5,334.32,30755
GOOGL,1789129800,334.49,334.67,332.76,334.38,966441
GOOGL,1789130700,334.35,335.39,334.22,335.3,67710
GOOGL,1789131600,335.36,335.63,334.5,334.73,59638
GOOGL,1789132500,334.88,335.27,334.24,335.21,39496
GOOGL,1789133400,335.03,340.72,335.03,338.32,2220097
GOOGL,1789134300,338.37,338.95,337.54,338.23,732818
GOOGL,1789135200,338.23,339.44,337.53,338.93,806135
GOOGL,1789136100,338.94,340.61,338.92,340.06,973132
GOOGL,1789137000,340.08,340.45,339.32,340.0,701852
GOOGL,1789137900,340.0,340.38,339.47,340.19,570433
GOOGL,1789138800,340.2,342.32,340.04,342.24,992087
GOOGL,1789139700,342.27,342.98,341.63,342.09,1025932
GOOGL,1789140600,342.04,342.14,341.28,341.4,509383
GOOGL,1789141500,341.36,341.86,340.93,341.42,448917
GOOGL,1789142400,341.38,341.8,341.26,341.53,568962
GOOGL,1789143300,341.53,341.67,340.13,340.14,421903
GOOGL,1789144200,340.22,340.69,340.0,340.65,336731
GOOGL,1789145100,340.65,341.06,340.39,340.71,274610
GOOGL,1789146000,340.74,341.24,340.66,341.13,230726
GOOGL,1789146900,341.13,341.41,340.73,340.73,238762
GOOGL,1789147800,340.73,341.07,340.5,340.56,351596
GOOGL,1789148700,340.54,340.63,340.15,340.21,386403
GOOGL,1789149600,340.21,340.73,339.2,339.5,379747
GOOGL,1789150500,339.48,339.68,339.08,339.55,385767
GOOGL,1789151400,339.56,339.59,339.04,339.06,266959
GOOGL,1789152300,339.07,339.17,338.66,338.85,392844
GOOGL,1789153200,338.86,339.19,338.79,339.07,341776
GOOGL,1789154100,339.07,339.3,338.85,339.09,338954
GOOGL,1789155000,339.06,339.18,338.56,338.74,490593
GOOGL,1789155900,338.72,339.19,338.09,338.45,1746455
GOOGL,1789156800,338.5,338.84,338.21,338.4,362710
GOOGL,1789157700,338.4,338.45,338.17,338.36,6604
GOOGL,1789158600,338.23,338.35,338.15,338.2,9687
GOOGL,1789159500,338.37,338.69,338.24,338.56,1171549
GOOGL,1789160400,338.59,338.61,338.36,338.5,1740
GOOGL,1789161300,338.5,338.5,338.36,338.36,1932
GOOGL,1789162200,338.35,338.45,338.35,338.4,1440
GOOGL,1789163100,338.4,338.62,338.4,338.43,7344
GOOGL,1789164000,338.43,338.65,338.4,338.43,3542
GOOGL,1789164900,338.39,338.5,338.38,338.4,3630
GOOGL,1789165800,338.4,338.41,338.3,338.38,2915
GOOGL,1789166700,338.42,338.48,338.25,338.3,3357
GOOGL,1789167600,338.21,338.39,338.17,338.39,3718
GOOGL,1789168500,338.27,338.42,338.2,338.21,3574
GOOGL,1789169400,338.27,338.3,338.16,338.3,7028
GOOGL,1789170300,338.39,338.4,338.19,338.39,5259
GOOGL,1789372800,335.0,336.63,334.82,336.3,122561
GOOGL,1789373700,336.44,336.72,336.07,336.25,12757
GOOGL,1789374600,336.25,336.41,335.98,336.35,13983
GOOGL,1789375500,336.47,336.48,335.7,336.0,13976
GOOGL,1789376400,336.07,336.09,335.0,335.3,24337
GOOGL,1789377300,335.47,335.96,335.28,335.8,11220
GOOGL,1789378200,335.9,335.95,335.43,335.73,9103
GOOGL,1789379100,335.64,335.97,335.44,335.46,12808
GOOGL,1789380000,335.54,336.2,335.47,336.07,15069
GOOGL,1789380900,335.91,337.38,335.91,337.34,20302
GOOGL,1789381800,337.26,340.32,337.24,339.97,56576
GOOGL,1789382700,339.94,340.16,339.55,339.95,35325
GOOGL,1789383600,339.81,345.41,339.8,345.21,240265
GOOGL,1789384500,345.31,346.52,343.13,343.77,273163
GOOGL,1789385400,343.87,344.89,342.55,344.84,115042
GOOGL,1789386300,344.83,345.08,344.35,344.84,137604
GOOGL,1789387200,344.9,345.09,344.35,344.4,108902
GOOGL,1789388100,344.41,344.89,339.35,343.3,233015
GOOGL,1789389000,343.45,344.11,341.89,341.96,143658
GOOGL,1789389900,342.01,343.59,341.5,343.59,108834
GOOGL,1789390800,343.6,343.75,342.5,342.5,120162
GOOGL,1789391700,342.5,344.34,342.13,343.09,132079
GOOGL,1789392600,343.12,345.37,342.14,345.35,3819536
GOOGL,1789393500,345.35,347.28,344.35,346.52,2237438
GOOGL,1789394400,346.56,347.14,344.65,345.15,1375988
GOOGL,1789395300,345.13,345.69,342.75,344.14,764973
GOOGL,1789396200,344.14,344.3,343.31,344.13,467316
GOOGL,1789397100,344.13,345.36,344.05,345.12,645915
GOOGL,1789398000,345.14,345.77,344.08,345.56,852617
GOOGL,1789398900,345.56,346.07,344.99,345.45,552624
GOOGL,1789399800,345.45,346.0,344.69,345.66,630415
GOOGL,1789400700,345.68,346.07,345.22,345.31,408102
GOOGL,1789401600,345.31,346.12,344.95,345.84,600257
GOOGL,1789402500,345.84,346.6,345.84,346.07,524955
GOOGL,1789403400,346.06,347.28,346.06,346.73,608506
GOOGL,1789404300,346.72,347.87,346.2,347.69,1278189
GOOGL,1789405200,347.67,347.72,346.71,346.78,460251
GOOGL,1789406100,346.78,348.16,346.69,348.05,729517
GOOGL,1789407000,348.03,349.65,348.02,348.86,1208168
GOOGL,1789407900,348.84,349.88,348.83,349.26,636936
GOOGL,1789408800,349.23,349.91,348.46,348.63,1553659
GOOGL,1789409700,348.58,349.13,346.66,347.69,1017994
GOOGL,1789410600,347.73,348.57,346.74,346.94,692326
GOOGL,1789411500,346.94,347.92,346.69,347.38,723543
GOOGL,1789412400,347.38,347.59,346.97,347.4,489284
GOOGL,1789413300,347.34,348.64,346.83,348.58,537939
GOOGL,1789414200,348.58,348.84,347.95,348.29,937815
GOOGL,1789415100,348.29,349.58,348.23,349.49,3059499
GOOGL,1789416000,349.39,349.52,348.0,348.44,594195
GOOGL,1789416900,348.42,348.42,348.13,348.13,264262
GOOGL,1789417800,348.13,348.39,348.07,348.34,24677
GOOGL,1789418700,348.29,348.5,348.29,348.43,11940
GOOGL,1789419600,348.46,348.69,348.2,348.25,12818
GOOGL,1789420500,348.2,348.3,347.75,347.96,13747
GOOGL,1789421400,347.93,347.97,347.8,347.87,5497
GOOGL,1789422300,347.91,348.0,347.75,347.96,597587
GOOGL,1789423200,347.96,348.25,347.84,347.86,5629
GOOGL,1789424100,347.81,347.81,347.45,347.5,10346
GOOGL,1789425000,347.5,347.57,347.4,347.43,6301
GOOGL,1789425900,347.43,347.54,347.34,347.4,7282
GOOGL,1789426800,347.4,347.4,346.86,347.18,7527
GOOGL,1789427700,347.24,347.31,347.07,347.2,5189
GOOGL,1789428600,347.37,347.48,347.18,347.4,1383
GOOGL,1789429500,347.37,347.48,347.22,347.28,4738
GOOGL,1789459200,346.56,347.74,344.5,345.05,92824
GOOGL,1789460100,345.16,345.49,345.04,345.35,5987
GOOGL,1789461000,345.3,345.5,345.2,345.5,1630
GOOGL,1789461900,345.14,345.37,345.06,345.06,3540
GOOGL,1789462800,345.28,345.58,344.96,344.98,6642
GOOGL,1789463700,344.89,345.11,344.31,345.02,12940
GOOGL,1789464600,345.07,345.47,345.0,345.4,4123
GOOGL,1789465500,345.47,345.78,345.43,345.77,7762
GOOGL,1789466400,345.77,345.93,345.64,345.64,2551
GOOGL,1789467300,345.49,345.85,345.4,345.71,2712
GOOGL,1789468200,345.83,346.03,345.63,345.7,9617
GOOGL,1789469100,345.68,346.05,345.5,345.96,5506
GOOGL,1789470000,345.9,346.44,345.9,346.19,17726
GOOGL,1789470900,346.0,346.6,345.97,346.59,14962
GOOGL,1789471800,346.51,346.51,345.95,346.08,11507
GOOGL,1789472700,346.12,346.23,345.96,346.19,617661
GOOGL,1789473600,346.18,346.35,346.09,346.19,13496
GOOGL,1789474500,346.28,346.28,345.66,346.15,21645
GOOGL,1789475400,346.09,346.9,345.97,346.66,14067
GOOGL,1789476300,346.65,347.3,346.0,346.6,27222
GOOGL,1789477200,346.64,346.84,346.29,346.29,27783
GOOGL,1789478100,346.38,347.25,346.08,346.8,53906
GOOGL,1789479000,346.8,348.07,344.71,347.05,1659893
GOOGL,1789479900,347.06,347.43,345.37,345.86,601682
GOOGL,1789480800,345.83,345.83,344.11,344.8,896636
GOOGL,1789481700,344.82,345.13,343.8,344.63,644510
GOOGL,1789482600,344.64,345.09,344.0,344.47,687304
GOOGL,1789483500,344.48,344.75,343.8,343.94,451367
GOOGL,1789484400,343.99,345.16,343.82,344.34,464063
GOOGL,1789485300,344.31,344.52,343.5,343.6,373465
GOOGL,1789486200,343.63,343.79,343.2,343.22,447584
GOOGL,1789487100,343.23,343.94,342.96,343.71,410117
GOOGL,1789488000,343.73,344.4,343.58,344.19,402121
GOOGL,1789488900,344.19,344.8,344.1,344.35,651562
GOOGL,1789489800,344.34,344.79,344.05,344.14,437754
GOOGL,1789490700,344.14,344.2,343.55,343.82,261005
GOOGL,1789491600,343.81,344.31,343.37,343.41,315336
GOOGL,1789492500,343.39,343.42,342.7,342.88,329358
GOOGL,1789493400,342.87,343.45,342.76,343.37,242139
GOOGL,1789494300,343.37,343.53,343.03,343.2,254229
GOOGL,1789495200,343.23,344.12,343.13,343.91,243095
GOOGL,1789496100,343.92,344.43,343.68,344.06,350192
GOOGL,1789497000,344.05,344.54,343.82,343.97,312366
GOOGL,1789497900,343.97,344.33,343.72,344.29,309869
GOOGL,1789498800,344.29,344.33,343.95,344.2,300068
GOOGL,1789499700,344.17,344.25,343.91,344.06,269587
GOOGL,1789500600,344.08,344.2,343.73,344.07,417967
GOOGL,1789501500,344.07,345.3,344.06,345.03,1958003
GOOGL,1789502400,344.98,345.21,344.74,345.08,131167
GOOGL,1789503300,345.0,345.0,344.59,344.59,10217
GOOGL,1789504200,344.53,344.6,344.29,344.6,4638
GOOGL,1789505100,344.52,344.52,344.31,344.32,12495
GOOGL,1789506000,344.32,344.34,344.1,344.14,5084
GOOGL,1789506900,344.15,344.29,344.13,344.17,3573
GOOGL,1789507800,344.24,344.33,344.1,344.1,331024
GOOGL,1789508700,344.11,344.31,344.1,344.24,2578
GOOGL,1789509600,344.3,344.52,344.11,344.17,4703
GOOGL,1789510500,344.2,344.34,344.0,344.07,4251
GOOGL,1789511400,344.07,344.56,344.0,344.56,6359
GOOGL,1789512300,344.24,344.45,344.15,344.34,1950
GOOGL,1789513200,344.42,344.57,344.26,344.37,4137
GOOGL,1789514100,344.28,344.43,344.26,344.26,2140
GOOGL,1789515000,344.08,344.45,344.05,344.23,4527
GOOGL,1789515900,344.12,344.57,344.06,344.53,4541
TSLA,1788940800,368.29,368.55,366.86,367.63,89450
TSLA,1788941700,367.7,367.9,367.5,367.72,7714
TSLA,1788942600,367.95,368.0,366.51,366.51,18077
TSLA,1788943500,366.6,367.23,366.5,367.06,11304
TSLA,1788944400,367.06,367.06,366.66,366.93,6744
TSLA,1788945300,367.01,367.02,366.4,366.65,9845
TSLA,1788946200,366.57,366.9,365.77,365.88,19534
TSLA,1788947100,365.85,365.85,364.29,364.34,27066
TSLA,1788948000,364.32,364.66,363.77,364.31,34010
TSLA,1788948900,364.18,365.0,363.7,364.8,11039
TSLA,1788949800,364.61,365.2,364.54,364.64,10804
TSLA,1788950700,364.64,364.93,364.42,364.93,22577
TSLA,1788951600,364.65,365.6,364.35,364.96,33311
TSLA,1788952500,364.93,365.15,364.14,364.99,33026
TSLA,1788953400,364.87,364.98,364.21,364.23,17069
TSLA,1788954300,364.38,365.63,364.1,364.6,33302
TSLA,1788955200,364.59,364.6,363.85,363.85,39013
TSLA,1788956100,363.8,364.47,363.8,364.29,32334
TSLA,1788957000,364.15,364.47,364.0,364.31,35625
TSLA,1788957900,364.33,364.5,364.21,364.36,19710
TSLA,1788958800,364.26,364.75,364.2,364.48,43786
TSLA,1788959700,364.48,368.47,364.18,368.38,135870
TSLA,1788960600,368.25,375.44,367.83,373.61,4177098
TSLA,1788961500,373.6,374.73,370.68,371.08,2257239
TSLA,1788962400,371.0,373.13,369.8,371.25,2013787
TSLA,1788963300,371.21,372.28,370.51,371.27,1133343
TSLA,1788964200,371.27,373.48,370.37,371.76,1575217
TSLA,1788965100,371.75,373.6,371.06,371.31,1511221
TSLA,1788966000,371.31,371.83,367.84,368.58,1735965
TSLA,1788966900,368.54,368.87,367.25,368.68,1422191
TSLA,1788967800,368.68,371.28,368.57,370.17,1362930
TSLA,1788968700,370.21,370.75,369.87,370.62,692160
TSLA,1788969600,370.62,371.12,369.82,370.64,877920
TSLA,1788970500,370.61,370.76,368.56,368.74,884634
TSLA,1788971400,368.76,369.51,368.73,369.35,547449
TSLA,1788972300,369.38,370.9,368.72,368.8,764967
TSLA,1788973200,368.81,369.41,368.25,368.55,586702
TSLA,1788974100,368.53,368.69,367.78,368.17,603480
TSLA,1788975000,368.13,369.2,368.05,368.86,542137
TSLA,1788975900,368.86,369.13,368.18,368.94,423662
TSLA,1788976800,368.96,369.26,368.01,368.31,406258
TSLA,1788977700,368.34,369.9,368.32,369.84,675789
TSLA,1788978600,369.84,370.16,368.71,368.87,667167
TSLA,1788979500,368.87,369.23,368.1,369.05,651489
TSLA,1788980400,369.02,369.56,368.46,369.5,552137
TSLA,1788981300,369.49,369.73,368.72,368.92,586704
TSLA,1788982200,368.91,369.3,368.5,368.7,589174
TSLA,1788983100,368.7,369.3,366.0,367.8,1970463
TSLA,1788984000,367.81,367.81,367.13,367.47,278840
TSLA,1788984900,367.48,367.81,367.29,367.48,31204
TSLA,1788985800,367.45,367.81,367.33,367.52,20464
TSLA,1788986700,367.56,367.65,367.32,367.53,14389
TSLA,1788987600,367.46,367.55,367.42,367.53,13119
TSLA,1788988500,367.53,367.59,367.41,367.44,10683
TSLA,1788989400,367.41,367.47,367.33,367.35,7914
TSLA,1788990300,367.34,367.35,367.14,367.14,13496
TSLA,1788991200,367.15,367.25,366.61,366.61,19341
TSLA,1788992100,366.66,366.74,366.5,366.5,10932
TSLA,1788993000,366.38,366.7,366.38,366.63,7013
TSLA,1788993900,366.6,366.74,366.5,366.51,9218
TSLA,1788994800,366.59,366.69,366.41,366.43,6243
TSLA,1788995700,366.43,366.52,366.35,366.39,6562
TSLA,1788996600,366.36,366.82,366.27,366.6,10763
TSLA,1788997500,366.7,367.3,366.6,367.22,14392
TSLA,1789027200,366.45,367.23,365.6,365.71,70678
TSLA,1789028100,365.62,366.21,365.6,365.79,7771
TSLA,1789029000,365.71,366.28,365.54,365.54,8734
TSLA,1789029900,365.82,365.9,365.59,365.72,2554
TSLA,1789030800,365.75,366.3,365.6,366.3,5283
TSLA,1789031700,366.14,366.75,365.93,366.38,3556
TSLA,1789032600,366.3,366.3,365.4,366.0,10378
TSLA,1789033500,365.81,366.3,365.81,366.19,4713
TSLA,1789034400,366.2,366.33,366.07,366.2,3248
TSLA,1789035300,366.15,366.45,365.96,366.0,5605
TSLA,1789036200,365.88,366.14,365.5,366.08,3947
TSLA,1789037100,366.2,366.42,365.57,365.94,5367
TSLA,1789038000,365.94,365.99,365.0,365.0,29944
TSLA,1789038900,365.15,365.28,364.5,365.0,35218
TSLA,1789039800,365.0,365.5,364.38,364.38,30573
TSLA,1789040700,364.38,364.65,362.89,363.01,75623
TSLA,1789041600,363.1,363.44,362.5,363.33,76521
TSLA,1789042500,363.29,363.31,362.7,363.2,52664
TSLA,1789043400,363.03,363.26,360.33,360.68,169747
TSLA,1789044300,360.68,360.91,360.1,360.15,115294
TSLA,1789045200,360.18,361.55,360.17,361.18,95756
TSLA,1789046100,361.16,361.56,359.44,360.56,121367
TSLA,1789047000,360.6,365.39,357.68,365.31,3317840
TSLA,1789047900,365.39,367.07,364.05,366.07,2361527
TSLA,1789048800,366.14,369.21,365.0,365.82,2166566
TSLA,1789049700,365.83,367.3,365.0,366.3,1191334
TSLA,1789050600,366.25,368.85,366.19,368.6,1345845
TSLA,1789051500,368.56,368.63,366.9,367.61,919707
TSLA,1789052400,367.6,367.63,365.36,366.4,1068253
TSLA,1789053300,366.4,366.85,365.23,366.16,713618
TSLA,1789054200,366.08,366.9,365.3,366.83,706826
TSLA,1789055100,366.83,367.0,365.63,366.8,1003557
TSLA,1789056000,366.75,366.95,366.08,366.29,516536
TSLA,1789056900,366.36,366.79,365.77,366.13,462563
TSLA,1789057800,366.1,366.78,365.31,366.78,558325
TSLA,1789058700,366.75,367.44,365.45,365.85,744947
TSLA,1789059600,365.91,366.46,365.64,366.13,522181
TSLA,1789060500,366.12,367.17,366.05,366.83,483631
TSLA,1789061400,366.86,367.86,366.0,367.38,847137
TSLA,1789062300,367.38,367.5,365.35,365.45,524667
TSLA,1789063200,365.45,366.05,364.88,365.6,627844
TSLA,1789064100,365.57,366.2,365.35,365.85,523036
TSLA,1789065000,365.82,366.1,365.43,366.05,399707
TSLA,1789065900,366.02,366.63,365.7,366.27,540357
TSLA,1789066800,366.27,366.48,364.52,364.82,904973
TSLA,1789067700,364.82,365.42,363.71,363.94,873787
TSLA,1789068600,363.96,364.49,363.46,363.83,736176
TSLA,1789069500,363.87,364.04,362.77,363.61,1660535
TSLA,1789070400,363.56,363.97,363.1,363.56,726522
TSLA,1789071300,363.56,364.04,363.52,363.81,36979
TSLA,1789072200,363.76,364.2,363.56,363.9,16704
TSLA,1789073100,363.92,363.92,363.63,363.67,12751
TSLA,1789074000,363.73,363.8,363.56,363.79,12164
TSLA,1789074900,363.71,363.79,363.7,363.7,3791
TSLA,1789075800,363.72,363.79,363.64,363.64,5914
TSLA,1789076700,363.72,363.75,363.61,363.73,4267
TSLA,1789077600,363.68,363.9,363.68,363.75,6497
TSLA,1789078500,363.8,363.8,363.59,363.6,5644
TSLA,1789079400,363.57,363.79,363.38,363.44,13353
TSLA,1789080300,363.46,363.6,363.4,363.44,11147
TSLA,1789081200,363.48,363.6,363.41,363.5,3309
TSLA,1789082100,363.52,363.52,363.3,363.38,14357
TSLA,1789083000,363.45,363.6,363.39,363.44,6013
TSLA,1789083900,363.46,363.6,363.4,363.42,16095
TSLA,1789113600,364.49,365.5,361.73,364.25,102206
TSLA,1789114500,364.42,365.03,364.28,364.51,15412
TSLA,1789115400,364.7,365.24,364.69,364.98,14268
TSLA,1789116300,365.02,365.2,364.9,365.09,7798
TSLA,1789117200,365.09,365.39,364.85,364.98,6783
TSLA,1789118100,364.97,365.16,364.8,364.8,4953
TSLA,1789119000,364.75,364.85,364.5,364.68,6741
TSLA,1789119900,364.61,365.11,364.5,365.1,6181
TSLA,1789120800,365.03,365.4,364.61,364.77,15218
TSLA,1789121700,364.77,365.0,364.6,364.69,9426
TSLA,1789122600,364.65,364.93,364.65,364.82,3116
TSLA,1789123500,364.79,364.95,364.65,364.88,5496
TSLA,1789124400,364.86,364.9,362.1,362.77,75829
TSLA,1789125300,362.81,363.19,361.85,362.39,46005
TSLA,1789126200,362.4,362.9,360.97,361.27,80023
TSLA,1789127100,361.22,361.75,360.16,361.63,66748
TSLA,1789128000,361.62,362.49,361.31,362.21,51337
